pl_name,disposition,pl_orbper,pl_tranmid,pl_trandur,pl_rade,pl_radj,pl_radjerr1,pl_radjerr2,pl_ratror,st_rad,st_raderr1,st_raderr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2
EPIC 215381481.01,CANDIDATE,0.533393,2457301.903,1.992,19.5,1.74,0.43,-1.12,0.01206,14.8,3.5,-9.2,7293.03,2993.07,-1854.2,0.0799545,0.0515499,-0.0515499
EPIC 215389654.01,CANDIDATE,23.510811,2457333.448,8.58,18.4,1.64,0.16,-0.11,0.1741,0.97,,,323.937,2.74,-2.696,3.05842,0.0257051,-0.0257051
EPIC 215525178.01,CANDIDATE,5.33988,2457304.921,1.8,1.27,0.113,0.016,-0.023,0.019,0.611,0.069,-0.067,184.786,1.1475,-1.1475,5.38305,0.033358,-0.033358
EPIC 215714765.01,CANDIDATE,6.689131,2457307.524,2.46,29.9,2.67,0.8,-1.2,0.271,1.011,0.099,-0.159,739.351,26.222,-24.513,1.32603,0.0459789,-0.0459789
EPIC 215739094.01,CANDIDATE,3.6322288,2457303.982,7.2096,32.2,2.87,0.28,-0.2,0.11044,2.67,0.26,-0.13,682.985,23.413,-21.935,1.43776,0.0481626,-0.0481626
EPIC 215816368.01,CANDIDATE,10.14588,2457304.554,5.3592,19.43,1.733,0.117,-0.08,0.1488,1.198,0.075,-0.035,1420.16,109.92,-95.42,0.67925,0.0494252,-0.0494252
EPIC 215854715.01,CANDIDATE,11.12366,2457310.077,3.576,1.8,0.16,0.0098,-0.022,0.0198,0.8327,0.0088,-0.0129,229.811,2.556,-2.5,4.32337,0.047501,-0.047501
EPIC 215938010.01,CANDIDATE,1.151471,2457311.791,0.0,12.4,1.11,0.84,-0.53,0.0691,1.64,,,575.697,12.074,-11.596,1.70925,0.0354206,-0.0354206
EPIC 216050437.01,CANDIDATE,14.94889,2457308.24,3.2424,21.9,1.95,0.68,-1.4,0.119,1.69,0.42,-0.99,477.026,,,,,
EPIC 216111905.01,CANDIDATE,3.0203,2457304.474,5.16,5.6,0.5,0.16,-0.24,0.041,1.265,0.091,-0.081,409.372,5.131,-5.007,2.41443,0.0300153,-0.0300153
EPIC 216114172.01,CANDIDATE,13.12227,2457303.215,3.936,2.02,0.18,0.012,-0.021,0.01849,1.004,0.037,-0.015,311.378,3.448,-3.375,3.18322,0.0349162,-0.0349162
EPIC 216166748.01,CANDIDATE,19.68075,2457303.363,4.32,2.55,0.227,0.02,-0.021,0.02165,1.079,0.082,-0.023,264.321,2.8,-2.744,3.75504,0.0393697,-0.0393697
EPIC 216212516.01,CANDIDATE,3.38492,2457301.683,0.8568,1.48,0.132,0.019,-0.04,0.0258,0.528,0.058,-0.096,145.158,0.681,-0.674,6.86032,0.0319033,-0.0319033
EPIC 216231580.01,CANDIDATE,3.90518,2457302.523,3.444,16.3,1.45,0.17,-0.12,0.1168,1.282,0.137,-0.06,996.938,32.772,-30.786,0.975508,0.0316939,-0.0316939
EPIC 216334329.01,CANDIDATE,28.077484,2457316.766,3.6192,67.3,6.0,6.08,-4.02,0.3999,1.54,,,805.464,59.692,-52.096,1.2214,0.083539,-0.083539
EPIC 216357880.01,CANDIDATE,11.86386,2457313.13,3.768,2.21,0.197,0.014,-0.031,0.0239,0.848,0.016,-0.019,218.345,2.525,-2.469,4.55202,0.0519681,-0.0519681
EPIC 216363472.01,CANDIDATE,8.6929,2457301.885,3.768,1.81,0.161,0.025,-0.179,0.0154,1.079,0.042,-0.031,221.962,2.41,-2.359,4.47724,0.048027,-0.048027
EPIC 216876207.01,CANDIDATE,32.3204,2457307.609,8.88,3.3,0.29,0.14,-10.73,0.122,0.245,0.077,-9.002,119.005,1.353,-1.323,8.37602,0.0937773,-0.0937773
EPIC 216892056.01,CANDIDATE,2.786008,2457311.404,0.4992,1.9,0.17,0.07,-0.07,0.0413,0.42,,,45.7494,0.098,-0.098,21.8294,0.0464744,-0.0464744
EPIC 217084873.01,CANDIDATE,8.60133,2457306.64,4.0536,5.31,0.474,0.025,-0.044,0.0479,1.016,0.036,-0.022,642.186,19.622,-18.511,1.53046,0.0458236,-0.0458236
EPIC 217084873.02,CANDIDATE,29.8411,2457328.203,5.28,5.23,0.467,0.031,-0.044,0.0472,1.016,0.036,-0.022,642.186,19.622,-18.511,1.53046,0.0458236,-0.0458236
EPIC 217149884.01,CANDIDATE,16.692356,2457315.063,5.5296,17.0,1.52,0.61,-0.61,0.1733,0.9,,,908.519,41.29,-37.905,1.07479,0.0474868,-0.0474868
EPIC 217231249.01,CANDIDATE,4.833191,2457304.969,4.8,25.31,2.258,0.024,-0.04,0.1257,1.8456,0.0093,-0.0167,1059.57,41.44,-38.48,0.916675,0.0352593,-0.0352593
EPIC 217393088.01,CANDIDATE,1.3194719,2457302.433,3.1872,14.3,1.28,0.25,-0.38,0.1004,1.31,0.26,-0.39,2182.87,367.1,-276.51,0.436105,0.0618789,-0.0618789
EPIC 217393088.01,CANDIDATE,1.319474,2457311.669,3.1296,16.6,1.48,0.21,-0.18,0.0987,1.54,,,2182.87,367.1,-276.51,0.436105,0.0618789,-0.0618789
EPIC 218170789.01,CANDIDATE,3.04108,2457303.41,3.84,11.9,1.06,0.31,-0.4,0.057,1.91,0.1,-0.11,571.458,17.278,-16.308,1.72346,0.0509681,-0.0509681
EPIC 218195416.01,CANDIDATE,0.4951253,2457301.944,2.5608,28.8,2.57,0.3,-0.25,0.141,1.87,0.14,-0.12,823.927,47.153,-42.383,1.1901,0.0641174,-0.0641174
EPIC 218300572.01,CANDIDATE,1.589843,2457301.595,2.388,49.0,4.4,1.2,-1.2,0.114,3.93,0.4,-0.17,1030.66,87.23,-74.781,0.949656,0.0738322,-0.0738322
EPIC 218304292.01,CANDIDATE,8.42177,2457306.816,0.6984,3.13,0.279,0.02,-0.042,0.0273,1.0511,0.0066,-0.0502,380.932,8.855,-8.469,2.59854,0.0591941,-0.0591941
EPIC 218332621.01,CANDIDATE,9.811589,2457302.068,4.4,4.253,0.3794279,0.03176025,-0.03077889,0.0207,1.882,0.135,-0.129,685.16,31.174,-28.614,1.43504,0.063015,-0.063015
EPIC 218621322.01,CANDIDATE,11.587502,2457316.045,3.9,21.9,1.95,4.51,-1.51,0.202,1.0,,,299.538,4.204,-4.092,3.31064,0.0458747,-0.0458747
EPIC 218695436.01,CANDIDATE,1.549318,2457301.647,4.0176,42.6,3.8,0.53,-0.75,0.235,1.67,0.21,-0.26,473.822,,,2.29541,0.814494,-0.814494
EPIC 218701083.01,CANDIDATE,5.049068,2457304.911,4.2,2.594,0.23142158,0.01659384,-0.01543405,0.0161,1.476,0.093,-0.086,539.168,15.677,-14.83,1.82824,0.0520117,-0.0520117
EPIC 218709665.01,CANDIDATE,1.9363475,2457303.304,2.2704,46.0,4.1,1.1,-2.2,0.25,1.687,0.274,-0.037,601.274,10.416,-10.073,1.63494,0.0281127,-0.0281127
EPIC 218711655.01,CANDIDATE,1.157563,2457311.853,0.0,12.3,1.1,0.7,-0.47,0.0777,1.46,,,372.956,5.961,-5.779,2.65346,0.0418713,-0.0418713
EPIC 218874453.01,CANDIDATE,2.17469,2457302.101,1.08,1.8,0.16,0.015,-0.026,0.0152,1.083,0.043,-0.033,361.896,3.069,-3.018,2.73457,0.0230595,-0.0230595
EPIC 218901589.01,CANDIDATE,1.658223,2457303.13,2.904,0.867,0.0773,0.0061,-0.0166,0.00867,0.917,0.021,-0.014,126.069,0.691,-0.684,7.90363,0.0429235,-0.0429235
EPIC 218952024.01,CANDIDATE,0.56007,2457301.851,2.448,1.67,0.149,0.045,-0.052,0.0348,0.441,0.048,-0.009,5088.26,1918.5,-1163.68,0.159061,0.0552758,-0.0552758
EPIC 218973982.01,CANDIDATE,4.88451,2457303.553,3.0,16.1,1.44,0.74,-6.82,0.202,0.73,0.27,-3.43,,,,,,
EPIC 219111248.01,CANDIDATE,4.35967,2457301.701,1.8576,2.31,0.206,0.065,-0.032,0.0379,0.559,0.174,-0.069,213.129,2.029,-2.029,4.66378,0.0443218,-0.0443218
EPIC 219114906.01,CANDIDATE,1.81053,2457302.611,1.68,1.024,0.09136,0.0088,-0.0239,0.0173,0.543,0.013,-0.038,193.329,1.112,-1.099,5.14384,0.0293455,-0.0293455
EPIC 219256848.01,CANDIDATE,20.94388,2457304.846,3.672,170.0,15.0,4.1,-7.9,0.125,12.43,0.58,-0.63,3493.0,445.54,-357.23,0.257908,0.0315539,-0.0315539
EPIC 219256848.01,CANDIDATE,20.943909,2457325.792,3.4896,591.1,52.73,40.49,-32.76,0.4686,11.57,,,3493.0,445.54,-357.23,0.257908,0.0315539,-0.0315539
EPIC 219266595.01,CANDIDATE,0.944284,2457301.846,4.032,1.48,0.132,0.041,-0.088,0.0199,0.684,0.028,-0.055,252.377,1.613,-1.592,3.93362,0.0249678,-0.0249678
EPIC 219388192.01,CANDIDATE,5.292627,2457303.989,3.2952,10.98,0.9796,0.058,-0.02,0.09517,1.058,0.062,-0.01,305.038,4.649,-4.514,3.25061,0.0488555,-0.0488555
EPIC 219388192.01,CANDIDATE,5.29266,2457314.573,3.3,9.6,0.86,0.06,-0.04,0.0879,1.0,,,305.038,4.649,-4.514,3.25061,0.0488555,-0.0488555
EPIC 219420915.01,CANDIDATE,0.515013,2457311.331,0.0,26.1,2.33,1.03,-0.59,0.1838,1.3,,,450.472,19.326,-17.822,2.19739,0.0905922,-0.0905922
EPIC 219420915.01,CANDIDATE,0.5150196,2457301.545,1.9752,36.2,3.23,0.6,-0.57,0.27,1.23,0.013,-0.073,450.472,19.326,-17.822,2.19739,0.0905922,-0.0905922
EPIC 219480273.01,CANDIDATE,26.4837,2457306.959,6.048,1.98,0.177,0.03,-0.04,0.0132,1.378,0.199,-0.053,293.753,3.569,-3.485,3.37611,0.0405569,-0.0405569
EPIC 219610716.01,CANDIDATE,2.08807,2457301.689,3.072,12.4,1.11,0.15,-0.52,0.0255,4.44,0.28,-0.44,2010.56,206.96,-172.24,0.471982,0.0447453,-0.0447453
EPIC 219747794.01,CANDIDATE,34.3797,2457307.172,3.912,118.0,10.5,8.8,-6.4,0.268,4.0,3.2,-1.5,,,,,,
EPIC 219747794.02,CANDIDATE,15.6594,2457304.914,6.864,37.0,3.3,2.9,-2.5,0.084,4.0,3.2,-1.5,,,,,,
EPIC 219760360.01,CANDIDATE,1.4095126,2457302.164,3.2904,70.0,6.0,1.4,-2.0,0.353,1.82,0.058,-0.038,679.951,13.351,-12.855,1.44257,0.0281138,-0.0281138
EPIC 220168663.01,CANDIDATE,3.22513,2457394.51,1.68,2.33,0.208,0.049,-0.166,0.0489,0.437,0.084,-0.072,219.635,4.59,-4.41,4.52661,0.0925374,-0.0925374
EPIC 220170303.02,CANDIDATE,4.9234,2457396.409,2.016,1.18,0.105,0.014,-0.054,0.014,0.776,0.046,-0.027,166.147,1.572,-1.543,5.99057,0.0560082,-0.0560082
EPIC 220173278.01,CANDIDATE,8.03216,2457396.55,5.808,2.42,0.216,0.022,-0.029,0.01198,1.85,0.16,-0.14,307.706,6.122,-5.891,3.22223,0.0629415,-0.0629415
EPIC 220187552.01,CANDIDATE,17.093319,2457399.315,2.268,17.7,1.58,0.41,-0.5,0.38,0.426,0.026,-0.033,,,,,,
EPIC 220187552.01,CANDIDATE,17.093491,2457399.315,2.2608,32.5,2.9,1.89,-1.28,0.4514,0.66,,,,,,,,
EPIC 220192485.01,CANDIDATE,50.69369,2457409.223,4.4328,8.85,0.79,0.04,-0.055,0.1039,0.781,0.042,-0.054,159.676,1.271,-1.252,6.23428,0.049095,-0.049095
EPIC 220192485.01,CANDIDATE,50.6939885,2459436.98,4.068,8.48837,0.75728295,0.0455069,-0.0455069,,0.78,0.04,-0.04,159.676,1.271,-1.252,6.23428,0.049095,-0.049095
EPIC 220198551.01,CANDIDATE,0.7988453,2457392.641,1.0968,6.2,0.55,0.2,-0.25,0.079,0.728,0.076,-0.025,232.822,2.184,-2.145,4.26662,0.0396353,-0.0396353
EPIC 220198551.01,CANDIDATE,0.7988525,2459497.63,0.831,4.00703,0.35748389,0.03676864,-0.03676864,,0.86,0.06,-0.06,232.822,2.184,-2.145,4.26662,0.0396353,-0.0396353
EPIC 220201207.01,CANDIDATE,0.4378443,2457392.45,2.2248,41.0,3.7,1.2,-2.3,0.293,1.3,0.35,-0.79,324.77,,,,,
EPIC 220204960.01,CANDIDATE,13.26931,2457401.863,3.7128,23.8,2.12,0.57,-0.5,0.194,1.127,0.146,-0.019,532.374,15.607,-14.757,1.8502,0.0531463,-0.0531463
EPIC 220207765.01,CANDIDATE,7.12113,2457396.42,1.944,1.99,0.178,0.012,-0.021,0.0214,0.853,0.033,-0.048,195.795,1.837,-1.804,5.079,0.047128,-0.047128
EPIC 220209578.01,CANDIDATE,8.904672,2457394.766,3.0864,26.1,2.33,0.87,-0.946,0.236,1.014,0.252,-0.068,830.221,26.277,-24.742,1.17509,0.0367476,-0.0367476
EPIC 220209578.01,CANDIDATE,8.90003342,2460208.637,1.8542477,15.12617706,1.34946945,0.139246,-0.139246,,1.0044,,,830.221,26.277,-24.742,1.17509,0.0367476,-0.0367476
EPIC 220209578.01,CANDIDATE,8.904519,2457394.767,2.9496,36.9,3.29,2.85,-1.78,0.3805,0.89,,,830.221,26.277,-24.742,1.17509,0.0367476,-0.0367476
EPIC 220228500.01,CANDIDATE,2.504853,2457392.96,2.2392,3.95,0.352,0.078,-0.023,0.0401,0.905,0.197,-0.014,427.038,7.505,-7.255,2.31325,0.0401574,-0.0401574
EPIC 220228500.01,CANDIDATE,2.5048178,2460230.92,2.077,3.9467,0.3521016,0.02002778,-0.02002778,,0.92,0.05,-0.05,427.038,7.505,-7.255,2.31325,0.0401574,-0.0401574
EPIC 220245303.01,CANDIDATE,3.68047,2457392.793,2.112,1.11,0.099,0.013,-0.063,0.0131,0.777,0.054,-0.026,150.193,0.911,-0.9,6.62949,0.0398473,-0.0398473
EPIC 220256496.02,CANDIDATE,2.6017,2457392.715,1.68,1.47,0.131,0.016,-0.021,0.0161,0.839,0.078,-0.032,272.297,4.179,-4.057,3.64447,0.0551145,-0.0551145
EPIC 220258394.01,CANDIDATE,15.960128,2457401.748,4.8888,19.5,1.74,0.08,-0.07,0.2049,0.87,,,488.796,,,,,
EPIC 220260084.01,CANDIDATE,16.9616,2457408.99,5.424,2.7,0.24,0.017,-0.033,0.0194,1.277,0.03,-0.025,630.789,13.884,-13.309,1.55646,0.0339133,-0.0339133
EPIC 220263105.01,CANDIDATE,0.7175747,2457392.401,1.524,28.1,2.51,0.76,-1.17,0.315,0.818,0.043,-0.108,362.117,3.984,-3.899,2.73285,0.0298312,-0.0298312
EPIC 220267210.01,CANDIDATE,5.1645,2457393.422,2.112,0.784,0.0699,0.0068,-0.0119,0.0282,0.255,0.013,-0.019,180.075,1.313,-1.294,5.52466,0.0398883,-0.0398883
EPIC 220275625.01,CANDIDATE,3.44795,2457394.898,1.752,0.97,0.087,0.019,-0.086,0.0268,0.332,0.054,-0.047,138.464,1.019,-1.004,7.1937,0.0523723,-0.0523723
EPIC 220282718.01,CANDIDATE,0.5551606,2457392.476,1.0632,11.4,1.02,0.31,-0.54,0.063,1.657,0.032,-0.021,765.396,16.801,-16.108,1.27745,0.0278798,-0.0278798
EPIC 220287611.01,CANDIDATE,6.26242,2457397.884,2.232,2.03,0.181,0.019,-0.029,0.0244,0.762,0.036,-0.066,294.452,6.298,-6.044,3.36885,0.0706109,-0.0706109
EPIC 220288191.01,CANDIDATE,24.4131,2457416.327,2.04,15.3,1.36,0.82,-0.88,0.22,0.64,0.11,-0.15,383.477,8.382,-8.037,2.57977,0.0553897,-0.0553897
EPIC 220288594.01,CANDIDATE,4.02748,2457394.912,1.248,1.24,0.111,0.009,-0.02,0.0193,0.5901,0.0025,-0.0138,271.952,2.217,-2.183,3.64842,0.0295263,-0.0295263
EPIC 220290988.01,CANDIDATE,10.55369,2457395.043,3.768,2.72,0.243,0.041,-0.072,0.0283,0.88,0.111,-0.014,449.919,6.611,-6.425,2.19395,0.0319557,-0.0319557
EPIC 220292715.01,CANDIDATE,41.55209,2457407.486,2.952,4.3,0.38,0.029,-0.034,0.054,0.73,0.017,-0.013,157.811,1.054,-1.04,6.30811,0.0417347,-0.0417347
EPIC 220294712.01,CANDIDATE,23.6088,2457413.722,6.0,3.43,0.306,0.025,-0.04,0.0261,1.203,0.082,-0.075,427.026,8.689,-8.355,2.31349,0.0463727,-0.0463727
EPIC 220294712.01,CANDIDATE,23.610939,2457413.72,5.8392,3.0,0.27,0.04,-0.03,0.0251,1.09,,,427.026,8.689,-8.355,2.31349,0.0463727,-0.0463727
EPIC 220299658.01,CANDIDATE,21.98131,2457395.482,4.6,197.025,17.57742343,5.10590584,-4.07351937,0.0805,22.415,6.494,-4.7,283.43,85.586,-53.814,3.66744,0.706738,-0.706738
EPIC 220309058.01,CANDIDATE,9.64954,2457392.96,1.0056,2.74,0.244,0.07,-0.034,0.0423,0.593,0.17,-0.02,109.269,0.576,-0.57,9.12317,0.047651,-0.047651
EPIC 220315508.01,CANDIDATE,6.5534,2457395.077,2.52,1.11,0.099,0.011,-0.013,0.01331,0.766,0.067,-0.031,121.226,0.821,-0.809,8.22063,0.0550266,-0.0550266
EPIC 220316844.01,CANDIDATE,0.6719977,2457392.355,1.716,25.2,2.25,0.56,-0.68,0.129,1.79,0.13,-0.18,671.807,36.969,-33.372,1.46012,0.0760716,-0.0760716
EPIC 220317172.01,CANDIDATE,4.4358,2457396.153,0.936,1.3,0.12,0.012,-0.021,0.0135,0.879,0.048,-0.047,208.936,2.018,-1.98,4.75776,0.0454444,-0.0454444
EPIC 220322327.01,CANDIDATE,3.31347,2457393.949,2.976,3.8,0.34,0.15,-0.3,0.042,0.824,0.055,-0.014,397.887,5.008,-4.886,2.4846,0.0310114,-0.0310114
EPIC 220336320.01,CANDIDATE,1.72767,2457393.881,1.3704,21.3,1.9,1.19,-1.09,0.5253,0.37,,,,,,,,
EPIC 220342163.01,CANDIDATE,4.69942,2457394.742,3.792,2.5,0.22,0.098,-0.19,0.038,0.605,0.025,-0.084,257.279,2.039,-2.008,3.85813,0.0303381,-0.0303381
EPIC 220393791.01,CANDIDATE,12.7256,2457397.778,3.432,2.16,0.193,0.022,-0.039,0.0198,1.001,0.087,-0.121,568.667,12.513,-11.995,1.72983,0.0376042,-0.0376042
EPIC 220395416.01,CANDIDATE,45.4939,2457407.885,8.28,7.17,0.64,0.053,-0.087,0.0404,1.626,0.013,-0.017,455.775,15.773,-14.769,2.1668,0.0729123,-0.0729123
EPIC 220397060.01,CANDIDATE,12.092216,2457403.234,8.5104,4.7,0.42,0.45,-0.04,0.051,0.84,,,815.767,35.256,-32.503,1.19634,0.0505548,-0.0505548
EPIC 220397060.01,CANDIDATE,12.09259,2457403.231,8.712,14.7,1.31,0.29,-0.11,0.0548,2.46,0.53,-0.15,815.767,35.256,-32.503,1.19634,0.0505548,-0.0505548
EPIC 220400100.01,CANDIDATE,10.7946,2457402.424,3.336,2.34,0.209,0.012,-0.03,0.0347,0.618,0.019,-0.045,250.183,2.011,-1.98,3.96841,0.0316388,-0.0316388
EPIC 220400100.02,CANDIDATE,4.06643,2457394.585,1.56,1.22,0.109,0.012,-0.023,0.0181,0.618,0.019,-0.045,250.183,2.011,-1.98,3.96841,0.0316388,-0.0316388
EPIC 220400525.01,CANDIDATE,57.8396,2457401.656,6.552,9.8,0.87,0.16,-0.49,0.123,0.729,0.048,-0.065,318.408,5.239,-5.074,3.11251,0.0504672,-0.0504672
EPIC 220401029.01,CANDIDATE,4.49161,2457394.208,2.64,2.01,0.179,0.03,-0.058,0.0224,0.823,0.111,-0.022,371.406,3.9925,-3.9925,2.66376,0.0287248,-0.0287248
EPIC 220410754.01,CANDIDATE,19.4989,2457403.253,4.608,2.32,0.207,0.015,-0.037,0.0196,1.085,0.012,-0.01,467.943,15.333,-14.405,2.10949,0.0673543,-0.0673543
EPIC 220416518.01,CANDIDATE,3.78177,2457393.386,2.448,1.81,0.161,0.029,-0.037,0.0151,1.095,0.17,-0.028,511.114,10.423,-10.022,1.92796,0.0388309,-0.0388309
EPIC 220431824.01,CANDIDATE,9.073266,2457394.224,6.9456,23.32,2.08,0.26,-0.087,0.1213,1.763,0.217,-0.063,676.848,12.066,-11.658,1.4485,0.0256997,-0.0256997
EPIC 220434612.01,CANDIDATE,2.010607,2457393.924,1.8,1.28,0.11419415,0.00615578,-0.00624499,0.019,0.618,0.019,-0.019,241.243,2.288,-2.288,4.11669,0.03902,-0.03902
EPIC 220436189.01,CANDIDATE,13.6094,2457393.324,2.784,2.44,0.218,0.029,-0.031,0.0396,0.564,0.066,-0.049,205.199,1.752,-1.722,4.84479,0.0409486,-0.0409486
EPIC 220436208.01,CANDIDATE,5.23587,2457396.506,3.672,4.86,0.434,0.041,-0.069,0.0357,1.248,0.03,-0.05,718.648,15.715,-15.715,1.36252,0.0302022,-0.0302022
EPIC 220436208.01,CANDIDATE,5.235714,2457396.506,3.4512,4.3,0.38,0.06,-0.04,0.0337,1.17,,,718.648,15.715,-15.715,1.36252,0.0302022,-0.0302022
EPIC 220436943.01,CANDIDATE,2.43807,2457393.859,1.416,2.15,0.192,0.02,-0.04,0.0315,0.625,0.038,-0.09,458.234,10.631,-10.167,2.15411,0.0491368,-0.0491368
EPIC 220443340.01,CANDIDATE,6.80111,2457396.108,1.176,1.96,0.175,0.035,-0.043,0.0617,0.291,0.054,-0.054,115.222,1.41,-1.378,8.652021,0.1042,-0.1042
EPIC 220448185.01,CANDIDATE,0.364322479,2459447.841,0.2120684,6.95273914,0.62028291,0.35100157,-0.35100157,,0.347331,0.013819,-0.013819,233.735,6.696,-6.339,4.25367,0.118291,-0.118291
EPIC 220448185.01,CANDIDATE,0.728639,2457393.416,0.3696,17.2,1.53,2.9,-0.67,0.2287,0.69,,,233.735,6.696,-6.339,4.25367,0.118291,-0.118291
EPIC 220466136.01,CANDIDATE,17.1057,2457409.289,3.432,5.91,0.527,0.052,-0.058,0.0915,0.592,0.049,-0.026,523.873,18.533,-17.33,1.88105,0.0648141,-0.0648141
EPIC 220470563.01,CANDIDATE,7.30383,2457398.101,1.3704,2.18,0.194,0.02,-0.025,0.0279,0.715,0.04,-0.015,313.326,3.823,-3.734,3.16309,0.038196,-0.038196
EPIC 220477223.01,CANDIDATE,4.684559,2457394.017,2.9,4.757,0.42439185,0.03051125,-0.02721032,0.0368,1.184,0.072,-0.065,266.331,3.445,-3.36,3.72649,0.0476014,-0.0476014
EPIC 220482322.01,CANDIDATE,57.8415,2457393.07,8.16,6.13,0.547,0.131,-0.051,0.0376,1.495,0.354,-0.066,569.214,13.656,-13.042,1.72821,0.0408852,-0.0408852
EPIC 220492492.01,CANDIDATE,9.4538,2457397.971,4.92,1.91,0.17,0.022,-0.053,0.0188,0.932,0.086,-0.156,639.618,,,,,
EPIC 220526079.01,CANDIDATE,7.51114,2457398.06,2.4,2.98,0.266,0.034,-0.0955,0.0425,0.643,0.042,-0.031,441.434,8.954001,-8.61,2.23701,0.0447191,-0.0447191
EPIC 220527374.01,CANDIDATE,10.4347,2457393.753,3.456,1.69,0.151,0.017,-0.054,0.019,0.816,0.011,-0.012,452.88,7.55,-7.31,2.17954,0.0359497,-0.0359497
EPIC 220542353.01,CANDIDATE,15.246593,2457401.782,3.7608,78.0,6.96,2.07,-1.35,0.3744,1.91,,,129.944,0.928,-0.916,7.66725,0.0541909,-0.0541909
EPIC 220554210 c,CONFIRMED,0.705386,2457392.757,1.704,1.73,0.154,0.013,-0.03,0.0156,1.013,0.045,-0.045,496.289,7.902,-7.663,1.98627,0.0313565,-0.0313565
EPIC 220555384.01,CANDIDATE,4.28475,2457393.485,1.1688,1.2,0.11,0.04,-0.04,0.0201,0.55,,,,,,,,
EPIC 220555384.01,CANDIDATE,4.28446,2457393.488,1.1952,1.98,0.177,0.015,-0.022,0.0194,0.934,0.053,-0.021,,,,,,
EPIC 220556827.01,CANDIDATE,6.53046,2457394.996,2.4,3.36,0.3,0.041,-0.039,0.0445,0.692,0.083,-0.024,256.187,3.42,-3.333,3.87527,0.051054,-0.051054
EPIC 220565337.01,CANDIDATE,14.753,2457393.243,2.328,3.0,0.3,0.053,-0.031,0.0486,0.5666,0.1044,-0.0091,227.452,3.8475,-3.8475,4.36924,0.073783,-0.073783
EPIC 220565349.01,CANDIDATE,21.77635,2457407.473,2.1696,37.0,3.3,0.9,-1.9,0.306,1.122,0.011,-0.269,603.921,13.94,-13.94,1.6271,0.037932,-0.037932
EPIC 220565349.01,CANDIDATE,21.776971,2457407.473,2.2008,19.9,1.78,1.94,-0.54,0.2177,0.84,,,603.921,13.94,-13.94,1.6271,0.037932,-0.037932
EPIC 220571481.01,CANDIDATE,8.78627,2457392.607,1.392,3.16,0.282,0.028,-0.118,0.0244,1.184,0.014,-0.048,545.752,10.169,-9.811,1.80364,0.0332851,-0.0332851
EPIC 220573228.01,CANDIDATE,57.10412,2457409.843,5.1696,5.61,0.5,0.015,-0.028,0.0529,0.971,0.016,-0.016,185.272,2.367,-2.31,5.36974,0.067605,-0.067605
EPIC 220573228.01,CANDIDATE,57.1050077,2460150.882,5.271,5.93946,0.52988404,0.03068504,-0.03068504,,0.97,0.05,-0.05,185.272,2.367,-2.31,5.36974,0.067605,-0.067605
EPIC 220573228.02,CANDIDATE,20.21535,2457392.524,3.408,2.61,0.233,0.012,-0.025,0.0246,0.971,0.016,-0.016,185.272,2.367,-2.31,5.36974,0.067605,-0.067605
EPIC 220579319.01,CANDIDATE,39.3266,2457416.741,8.28,3.57,0.318,0.025,-0.031,0.0243,1.346,0.088,-0.038,545.213,10.872,-10.462,1.8055,0.0356107,-0.0356107
EPIC 220598367.02,CANDIDATE,7.64514,2457396.685,2.592,6.5,0.58,0.22,-0.26,0.056,1.06,0.24,-0.12,595.529,31.311,-31.311,1.65164,0.0861438,-0.0861438
EPIC 220605820.01,CANDIDATE,46.47688,2457423.88,6.504,62.0,5.5,1.5,-2.5,0.238,2.394,0.053,-0.035,1096.56,39.65,-37.03,0.881804,0.0316902,-0.0316902
EPIC 220616148.01,CANDIDATE,6.73511,2457398.502,4.992,3.9,0.35,0.098,-0.16,0.0304,1.167,0.098,-0.098,716.222,17.469,-16.672,1.36724,0.0330293,-0.0330293
EPIC 220616148.02,CANDIDATE,15.1563,2457392.649,4.92,3.01,0.269,0.039,-0.103,0.0237,1.167,0.098,-0.098,716.222,17.469,-16.672,1.36724,0.0330293,-0.0330293
EPIC 220631484.01,CANDIDATE,13.26773,2457396.492,1.056,4.04,0.36,0.068,-0.291,0.0456,0.813,0.091,-0.017,412.391,5.108,-4.987,2.39619,0.0294573,-0.0294573
EPIC 220639177.01,CANDIDATE,7.14238,2457396.861,1.152,1.75,0.156,0.02,-0.038,0.0236,0.679,0.039,-0.031,205.004,5.174,-4.929,4.85314,0.119212,-0.119212
EPIC 220643470.01,CANDIDATE,2.653275,2457393.811,3.9168,118.0,10.5,0.9,-1.2,0.0434,24.8,1.9,-2.2,2163.13,245.74,-202.78,0.413662,0.0481007,-0.0481007
EPIC 220644522.01,CANDIDATE,40.938,2457418.825,6.552,3.57,0.318,0.014,-0.029,0.0302,1.083,0.011,-0.015,498.105,7.331,-7.126,1.97887,0.0289139,-0.0289139
EPIC 220650843.01,CANDIDATE,10.22657,2457394.716,3.336,2.71,0.242,0.032,-0.156,0.0365,0.681,0.041,-0.046,228.069,2.379,-2.331,4.35627,0.0449362,-0.0449362
EPIC 220657558.01,CANDIDATE,3.91764,2457395.092,2.496,2.94,0.262,0.04,-0.119,0.02,1.35,0.17,-0.12,781.332,16.083,-15.459,1.25078,0.0256429,-0.0256429
