toi,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_orbper,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_rad
1079.01,PC,-1.479,0.049,-0.049,-2.677,0.043,-0.043,2458656.38,3.1644075,2.0576293,0.2198119,-0.2198119,5603.463547,592.0081,-592.0081,14.8814743,2206.155048,1747.949001,13.1284,0.006,-0.006,1179.27,45.91,-45.91,6519.0,194.0,-194.0,4.22068,1.7234
108.01,KP,3.479,0.063,-0.063,-10.313,0.038,-0.038,2458328.084,3.0440541,2.5984575,0.0611654,-0.0611654,22236.01654,490.51093,-490.51093,12.1086799,315.9871326,1075.318454,13.163,0.01,-0.01,421.855,8.339,-8.339,5523.0,,,4.52192,0.809868
1080.01,PC,-270.293,0.107,-0.107,-69.552,0.109,-0.109,2458654.061,3.9652485,1.0112593,0.5740471,-0.5740471,3680.754444,458.06815,-458.06815,1.2305102,5.2829448,386.6684768,12.7067,0.007,-0.007,25.559,0.0541,-0.0541,3296.0,64.0,-64.0,4.96636,0.199988
1081.01,PC,-5.214,1.083,-1.083,-5.918,1.083,-1.083,2458654.026,2.98278,3.109528,0.110696,-0.110696,6136.231662,315.89865,-315.89865,11.467011,,,11.5247,0.006,-0.006,354.05,,,6027.0,192.0,-192.0,4.29978,1.23975
1082.01,PC,-10.282,0.042,-0.042,45.685,0.05,-0.05,2458626.086,16.3469053,3.5865698,0.2242998,-0.2242998,2212.425725,107.20914,-107.20914,3.5059571,8.9995944,441.7489067,11.8835,0.006,-0.006,100.248,0.25385,-0.25385,4310.0,173.0,-173.0,4.57345,0.649613
1083.01,PC,-82.691,0.045,-0.045,-290.716,0.055,-0.055,2458627.916,12.9802953,2.5034417,0.8578907,-0.8578907,2407.260867,199.78712,-199.78712,2.4241912,4.7341229,376.2093904,12.0936,0.007,-0.007,68.9109,0.125,-0.125,3614.0,64.0,-64.0,4.81257,0.491323
1084.01,KP,1.031,0.04,-0.04,-17.577,0.041,-0.041,2458653.973,1.3484961,2.4074261,0.0218727,-0.0218727,18463.76367,122.78925,-122.78925,15.8824638,2706.960623,1839.671304,12.2851,0.006,-0.006,494.182,12.174,-12.174,6346.0,,,4.38484,1.14759
1085.01,APC,1.584,1.171,-1.171,17.711,1.171,-1.171,2460041.175,3.2541181,4.341,0.018,-0.018,13620.0,0.118046,-0.118046,14.9476,1436.45,,11.6577,0.006,-0.006,444.066,,,6102.0,193.0,-193.0,4.28649,1.28
1086.01,PC,16.867,0.035,-0.035,-14.683,0.035,-0.035,2458655.291,3.7178828,5.5277827,0.1120406,-0.1120406,4864.840513,79.77315,-79.77315,14.6986197,1925.142617,1689.411619,12.2303,0.006,-0.006,736.397,11.06,-11.06,5818.0,190.0,-190.0,4.33787,2.0840001
1087.01,FP,-5.338,0.041,-0.041,-9.267,0.054,-0.054,2458630.772,9.30992,3.464,0.232,-0.232,2220.0,1.39456,-1.39456,14.2968,215.208,1067.0,9.4142,0.006,-0.006,416.25,5.019,-5.019,6907.0,135.5,-135.5,3.63,3.09
1088.01,FA,-23.549,0.047,-0.047,-45.079,0.054,-0.054,2458626.39,1.15395,2.236,0.103,-0.103,1550.0,1.67219,-1.67219,5.48364,3534.3,2148.0,10.4613,0.006,-0.006,240.901,1.98,-1.98,6093.0,131.0,-131.0,4.2,1.4
1089.01,FP,-10.161,0.125,-0.125,-5.871,0.125,-0.125,2458643.103,4.73703,3.902,0.481,-0.481,2410.0,1380.87,-1380.87,25.7144,53821.0,4243.0,10.3918,0.01,-0.01,778.127,35.06,-35.06,11600.0,368.2,-368.2,4.13,2.48
109.01,KP,1.053,0.052,-0.052,-9.881,0.029,-0.029,2458326.127,2.76676,2.6872178,0.0726354,-0.0726354,14947.43878,290.84625,-290.84625,12.2867389,505.8840075,1209.574123,13.2366,0.007,-0.007,513.011,9.1275,-9.1275,5346.0,,,4.48823,0.984866
1090.01,FP,5.989,0.034,-0.034,2.514,0.049,-0.049,2458628.963,2.19296,4.586,0.079,-0.079,4933.74,704.212,-704.212,22.7769,31883.5,3722.0,10.0196,0.006,-0.006,566.502,11.2155,-11.2155,7009.8,184.2,-184.2,3.6,2.95
1091.01,PC,-4.775,0.076,-0.076,-15.261,0.068,-0.068,2459359.555,1.725841,3.674,0.322,-0.322,2710.0,181.13,-181.13,15.0024,50469.2,4175.0,9.3529,0.006,-0.006,321.671,3.7845,-3.7845,7348.0,133.8,-133.8,3.9,2.39
1092.01,FP,-49.039,0.037,-0.037,-21.072,0.055,-0.055,2458601.381,1.1923,3.119,0.024,-0.024,3730.0,297.774,-297.774,30.666,40771.2,3958.0,9.0039,0.006,-0.006,209.919,1.7045,-1.7045,6534.0,136.4,-136.4,3.95,2.04
1093.01,FP,-3.135,0.134,-0.134,-4.442,0.203,-0.203,2458601.338,11.47606,6.083,0.44,-0.44,3050.0,1149.79,-1149.79,,,,10.0067,0.168,-0.168,1710.22,633.01,-633.01,,,,,
1094.01,APC,-2.718,0.102,-0.102,-4.896,0.092,-0.092,2459360.161,0.5971314,0.468,0.109,-0.109,910.0,12.7147,-12.7147,9.08382,1596.43,1760.0,9.9806,0.007,-0.007,426.003,9.675,-9.675,7710.0,140.2,-140.2,3.98,2.28
1095.01,PC,-4.136,0.04,-0.04,11.358,0.042,-0.042,2459307.386,1.4821386,2.1867078,0.0338256,-0.0338256,2102.65683,30.643518,-30.643518,13.7339261,18197.13545,2962.241804,10.4291,0.006,-0.006,582.521,7.7425,-7.7425,7066.0,133.7,-133.7,3.78,2.6647301
1096.01,FP,-21.883,0.034,-0.034,19.084,0.046,-0.046,2459307.936,0.9209526,1.8602735,0.4647613,-0.4647613,360.8801529,42.466145,-42.466145,5.7349089,32740.36294,3430.762244,10.11,0.006,-0.006,490.288,5.048,-5.048,6553.0,136.4,-136.4,3.65,2.8908899
1097.01,CP,-50.359,0.039,-0.039,-6.874,0.04,-0.04,2459376.411,9.188506,2.492,0.153,-0.153,460.0,0.427735,-0.427735,2.16591,63.4589,786.0,8.7215,0.006,-0.006,79.5561,0.14855,-0.14855,5876.0,124.0,-124.0,4.48,0.98
1097.02,CP,-50.359,0.039,-0.039,-6.874,0.04,-0.04,2459344.462,13.9028391,2.1264429,0.4109736,-0.4109736,647.2701039,70.93129,-70.93129,2.6136848,77.4841883,756.6987586,8.7215,0.006,-0.006,79.5561,0.14855,-0.14855,5876.0,124.0,-124.0,4.48,0.983215
1098.01,CP,-18.776,0.039,-0.039,-18.086,0.039,-0.039,2458629.909,10.1826983,2.8275109,0.2582998,-0.2582998,667.4752458,45.255642,-45.255642,3.0538057,198.394783,957.1991659,8.7581,0.006,-0.006,105.096,0.266,-0.266,6153.0,194.0,-194.0,4.34814,1.14582
1099.01,CP,224.864,0.062,-0.062,-186.625,0.057,-0.057,2460140.221,6.441006,1.812,0.505,-0.505,914.0,46.8059,-46.8059,2.56374,87.8902,853.0,7.3661,0.006,-0.006,23.606,0.0179,-0.0179,4867.0,179.0,-179.0,4.438,0.8
110.01,KP,-22.309,0.036,-0.036,-4.893,0.034,-0.034,2458328.04,3.1743504,2.751086,0.0309315,-0.0309315,15457.32476,155.05025,-155.05025,14.9172256,718.9096994,1320.651823,11.6714,0.006,-0.006,342.14,2.912,-2.912,5943.0,,,4.42524,1.15706
1100.01,FP,-0.23,0.054,-0.054,1.169,0.043,-0.043,2459044.495,20.0731588,3.8449215,0.5039405,-0.5039405,1152.964546,68.35146,-68.35146,4.0506906,69.3993155,736.1368293,10.5135,0.006,-0.006,205.43,1.1895,-1.1895,6033.0,129.5,-129.5,4.37,1.14849
1101.01,FP,16.363,0.037,-0.037,-5.515,0.047,-0.047,2459058.793,2.66903,1.548,0.285,-0.285,3110.0,1.55398,-1.55398,9.36823,429.86,1268.0,10.5891,0.006,-0.006,262.794,1.538,-1.538,5803.5,120.9,-120.9,4.07,1.56
1102.01,FP,-33.273,0.035,-0.035,-100.013,0.038,-0.038,2458627.804,6.63371,2.122,0.26,-0.26,1555.34,2.04117,-2.04117,2.75375,22.9987,610.0,10.5652,0.006,-0.006,58.0624,0.07515,-0.07515,4138.1,94.2,-94.2,4.54,0.63
1103.01,PC,17.057,0.043,-0.043,-25.094,0.044,-0.044,2459037.656,2.94308,4.073,0.128,-0.128,4490.0,1332.09,-1332.09,45.3525,2533.34,1976.0,10.5598,0.007,-0.007,320.212,3.4725,-3.4725,4437.0,124.0,-124.0,,3.13
1104.01,FP,147.495,0.214,-0.214,-42.057,0.258,-0.258,2459367.034,341.2811281,6.303026,0.2728898,-0.2728898,972.5797241,54.08448,-54.08448,4.7531892,121.1597998,846.173434,7.5622,0.006,-0.006,70.0154,0.6784,-0.6784,6058.6,110.5,-110.5,4.2,1.39203
1105.01,PC,-18.368,0.067,-0.067,8.978,0.062,-0.062,2460086.979,10.8680523,2.375,0.645,-0.645,1553.0,109.838,-109.838,2.90726,20.7383,594.0,10.2809,0.006,-0.006,79.5225,0.18475,-0.18475,4664.0,125.9,-125.9,4.55,0.76
1106.01,PC,10.476,0.068,-0.068,-8.299,0.07,-0.07,2458630.719,11.1149,2.26,0.45,-0.45,900.0,3.59699,-3.59699,14.7645,21.9713,603.0,10.0717,0.006,-0.006,523.425,12.2925,-12.2925,5042.0,122.0,-122.0,,4.94
1107.01,CP,9.065,0.045,-0.045,2.896,0.041,-0.041,2459336.074,4.0782392,4.8475616,0.0254922,-0.0254922,6046.695969,29.462303,-29.462303,13.898174,1619.008123,1617.82673,10.0068,0.006,-0.006,281.314,2.017,-2.017,6501.0,138.9,-138.9,4.08,1.74836
1108.01,FP,6.355,0.048,-0.048,-13.85,0.058,-0.058,2458655.549,7.14386,1.467,0.223,-0.223,11146.4,53.8514,-53.8514,22.1531,,,9.941,0.006,-0.006,417.08,7.204,-7.204,7860.0,220.0,-220.0,4.15,1.91
1109.01,FP,58.003,0.047,-0.047,-33.25,0.036,-0.036,2459083.352,7.04083,2.979,0.235,-0.235,1580.0,458.747,-458.747,8.46404,852.336,1505.0,9.7906,0.006,-0.006,102.238,0.2185,-0.2185,5317.0,65.7,-65.7,4.49,0.91
111.01,KP,2.894,0.024,-0.024,4.911,0.025,-0.025,2458326.105,2.1061569,1.4688934,0.056278,-0.056278,12142.22385,514.4283,-514.4283,13.086872,691.8428073,1308.041753,13.183,0.006,-0.006,508.842,3.896,-3.896,5380.0,,,4.4337,0.940697
1110.01,FP,3.879,0.068,-0.068,-6.843,0.063,-0.063,2460146.99,2.4545635,2.321,0.262,-0.262,4248.0,54.2672,-54.2672,11.1276,2162.73,1899.0,9.6789,0.006,-0.006,243.838,2.659,-2.659,6610.0,128.4,-128.4,4.15,1.64
1111.01,FP,15.517,0.051,-0.051,-8.387,0.05,-0.05,2460131.89,11.4756978,0.808,0.521,-0.521,8341.0,2131.75,-2131.75,14.1098,11.4585,512.0,9.3871,0.006,-0.006,312.461,4.28,-4.28,7262.0,134.8,-134.8,4.0,2.13
1112.01,FP,-5.215,0.043,-0.043,-8.358,0.042,-0.042,2458626.542,2.78186,2.456,0.428,-0.428,490.0,1.16068,-1.16068,4.92567,1323.21,1680.0,9.5162,0.006,-0.006,292.085,1.9425,-1.9425,6819.0,137.6,-137.6,3.92,2.21
1113.01,FP,247.896,0.187,-0.187,-157.626,0.158,-0.158,2460140.221,6.4410082,1.798,0.304,-0.304,7076.0,288.828,-288.828,4.59203,8.2114,471.0,9.66865,0.007,-0.007,23.8853,0.05215,-0.05215,3469.0,157.0,-157.0,4.71,0.53
1114.01,APC,4.3,1.6,-1.6,12.5,1.4,-1.4,2460148.616,2.4887726,2.632,0.07,-0.07,4852.0,79.8358,-79.8358,,773.3029498,1344.953181,8.1129,0.006,-0.006,174.475,,,8048.0,,,4.438,
1115.01,APC,-3.758,0.074,-0.074,-12.916,0.049,-0.049,2458658.327,4.45199,2.109,0.087,-0.087,8483.38,2082.29,-2082.29,15.8858,1013.74,1571.0,10.526,0.006,-0.006,359.215,8.103,-8.103,6708.3,119.7,-119.7,4.2,1.57
1116.01,PC,10.497,0.049,-0.049,-3.836,0.046,-0.046,2458325.662,5.0100708,2.0644756,0.184039,-0.184039,409.4812214,41.617928,-41.617928,2.3107394,210.6631712,971.6657708,9.5268,0.006,-0.006,94.4178,0.24735,-0.24735,5551.0,187.0,-187.0,4.46214,0.906282
1117.01,PC,-15.32,0.036,-0.036,-38.643,0.041,-0.041,2459386.964,2.2281625,2.015,0.28,-0.28,630.0,1.19719,-1.19719,2.56778,702.927,1434.0,10.4055,0.006,-0.006,167.598,0.913,-0.913,5731.0,132.8,-132.8,4.43,1.02
1118.01,FP,-0.54,1.063,-1.063,-5.003,1.063,-1.063,2458660.163,4.13812,3.911,0.49,-0.49,5560.0,2.56649,-2.56649,,613.964,1386.0,10.5084,0.006,-0.006,,,,4898.4,88.7,-88.7,,
1119.01,APC,19.136,0.06,-0.06,-29.092,0.041,-0.041,2458666.522,10.95663,3.588,0.259,-0.259,3830.0,1477.42,-1477.42,23.9726,619.065,1389.0,10.5024,0.006,-0.006,421.518,7.0305,-7.0305,6456.0,127.2,-127.2,3.92,2.07
112.01,KP,21.126,0.032,-0.032,16.543,0.043,-0.043,2460069.774,2.4997996,2.865171,0.0097803,-0.0097803,14621.20596,38.342907,-38.342907,13.8516093,907.8624196,1399.989438,11.6035,0.006,-0.006,302.448,2.004,-2.004,5650.0,,,4.28867,1.13732
1120.01,FP,11.184,0.09,-0.09,3.978,0.059,-0.059,2458656.451,1.66226,3.321,0.084,-0.084,6030.0,0.893586,-0.893586,13.3343,7149.89,2561.0,10.4063,0.006,-0.006,386.323,9.084,-9.084,7301.0,141.5,-141.5,4.23,1.64
1121.01,FP,2.307,0.079,-0.079,-2.24,0.069,-0.069,2458658.611,4.07611,2.062,0.503,-0.503,1454.18,5.36746,-5.36746,,,,11.0605,0.006,-0.006,338.644,7.02,-7.02,,,,,
1122.01,FP,4.1,3.2,-3.2,-24.9,3.0,-3.0,2460115.853,3.6245513,3.042,0.599,-0.599,1299.0,70.8579,-70.8579,4.3503,919.571,,10.2934,0.007,-0.007,249.826,,,6317.0,,,,1.38
1123.01,APC,-20.519,0.15,-0.15,1.569,0.138,-0.138,2458658.041,1.20928,1.886,0.025,-0.025,11883.8,825.818,-825.818,15.1764,,,10.2398,0.006,-0.006,161.932,2.2055,-2.2055,5159.8,156.3,-156.3,4.23,1.27
1124.01,APC,57.283,0.136,-0.136,-119.195,0.113,-0.113,2460149.392,3.5187707,2.408,0.36,-0.36,5634.0,2587.51,-2587.51,14.0061,2000.01,1863.0,7.2235,0.006,-0.006,75.7145,0.60865,-0.60865,6690.0,119.9,-119.9,4.24,1.49
1125.01,PC,11.24,0.091,-0.091,6.895,0.074,-0.074,2459036.495,0.7724825,1.3744974,0.1910592,-0.1910592,211.3168519,14.352041,-14.352041,4.1624907,60276.50005,3996.287792,8.0465,0.006,-0.006,237.593,4.3795,-4.3795,8271.0,143.9,-143.9,3.95,2.5027299
1126.01,FP,6.138,0.083,-0.083,10.755,0.078,-0.078,2460122.432,1.6268695,3.231,0.308,-0.308,1502.0,48.6699,-48.6699,2.36498,1946.23,1850.0,10.3579,0.006,-0.006,97.8115,0.44215,-0.44215,5034.0,48.8,-48.8,4.64,0.73
1127.01,FP,1.909,0.135,-0.135,-0.117,0.087,-0.087,2458657.631,2.32439,4.453,0.059,-0.059,2704.18,165.431,-165.431,,68217.5,4502.0,7.3163,0.006,-0.006,177.741,2.084,-2.084,8268.5,268.2,-268.2,3.93,
1128.01,FP,17.105,0.07,-0.07,-55.58,0.06,-0.06,2458663.152,13.5499,1.795,0.72,-0.72,1180.0,19.1341,-19.1341,6.24633,31.6652,660.0,9.7298,0.006,-0.006,222.529,3.137,-3.137,6209.0,131.0,-131.0,4.09,1.63
1129.01,FP,17.883,0.088,-0.088,-14.764,0.08,-0.08,2458659.069,4.43651,3.365,0.269,-0.269,1520.0,594.271,-594.271,19.9664,8233.41,2653.0,8.7823,0.007,-0.007,247.414,2.905,-2.905,7101.9,165.9,-165.9,3.91,2.32
113.01,KP,-0.71,0.052,-0.052,-14.516,0.049,-0.049,2458327.053,3.372877,2.63426,0.043644,-0.043644,17163.60419,212.40587,-212.40587,14.201803,615.165921,1270.187448,12.1893,0.006,-0.006,448.637,7.508,-7.508,6050.0,,,4.45061,1.02
1130.01,CP,12.538,0.088,-0.088,-27.18,0.071,-0.071,2460144.137,8.34998,1.836,0.061,-0.061,16680.0,15.1352,-15.1352,11.1424,19.9348,588.0,10.1429,0.006,-0.006,58.2609,0.16955,-0.16955,4236.0,122.3,-122.3,4.52,0.74
1130.02,CP,12.538,0.088,-0.088,-27.18,0.071,-0.071,2460126.924,4.0686405,1.8373729,0.0777888,-0.0777888,2650.095001,99.40586,-99.40586,3.7548333,84.108766,772.378302,10.1429,0.006,-0.006,58.2609,0.16955,-0.16955,4236.0,122.3,-122.3,4.52,0.741921
1131.01,PC,-4.999,0.267,-0.267,6.335,0.299,-0.299,2458711.595,0.5860366,0.8098934,0.0496798,-0.0496798,410.5241553,21.146746,-21.146746,4.906408,26813.10571,3263.672181,9.2872,0.006,-0.006,222.74,6.115,-6.115,5579.0,135.4,-135.4,3.67,2.39803
1132.01,FP,-7.484,0.069,-0.069,-20.775,0.064,-0.064,2460351.8,1.5502952,2.938,0.33,-0.33,411.0,18.1669,-18.1669,3.34528,10796.6,2839.0,9.2293,0.006,-0.006,286.668,2.913,-2.913,7851.0,72.9,-72.9,4.17,1.86
1133.01,FP,-5.049,0.176,-0.176,-28.421,0.189,-0.189,2458684.235,1.80709,3.297,1.009,-1.009,450.0,2.70834,-2.70834,4.86242,7233.01,2569.0,9.11458,0.006,-0.006,233.369,5.819,-5.819,6244.0,124.8,-124.8,3.84,2.2
1134.01,FP,21.767,0.044,-0.044,15.98,0.052,-0.052,2460333.438,18.6922101,7.765,1.008,-1.008,11126.0,185.114,-185.114,18.1458,282.175,1141.0,9.03609,0.006,-0.006,170.732,0.812,-0.812,6277.0,125.8,-125.8,4.09,1.65
1135.01,CP,16.883,0.05,-0.05,5.076,0.042,-0.042,2460658.974,8.0277326,4.284,0.021,-0.021,5705.0,19.6569,-19.6569,9.06883,248.619,1106.0,9.02855,0.006,-0.006,114.048,0.307,-0.307,5962.7,68.6,-68.6,4.38,1.15
1136.01,CP,0.937,0.039,-0.039,-10.171,0.034,-0.034,2459612.448,12.5187279,5.38,0.2,-0.2,2320.0,4.46525,-4.46525,5.58857,626.362,1393.0,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.98
1136.02,CP,0.937,0.039,-0.039,-10.171,0.034,-0.034,2460366.027,6.2586065,3.201,0.508,-0.508,813.0,34.3389,-34.3389,2.51593,232.392,1087.0,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.98
1136.03,CP,0.937,0.039,-0.039,-10.171,0.034,-0.034,2459594.183,26.3208756,4.414,0.562,-0.562,800.0,0.435205,-0.435205,2.71349,26.4328,631.0,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.98
1136.04,CP,0.937,0.039,-0.039,-10.171,0.034,-0.034,2458697.756,18.795547,4.3425576,0.4313743,-0.4313743,470.6731965,55.53711,-55.53711,2.1597669,48.477077,672.9826313,8.9361,0.006,-0.006,84.5362,0.158,-0.158,5729.0,131.1,-131.1,4.47,0.977727
1137.01,PC,0.167,0.043,-0.043,11.867,0.047,-0.047,2459770.241,1.3206356,1.6000996,0.1169892,-0.1169892,1052.4256,78.95927,-78.95927,34.7561624,3652.258249,1982.71421,9.00558,0.006,-0.006,419.435,5.153,-5.153,4919.6,59.0,-59.0,,6.3070302
1138.01,FP,1.467,0.05,-0.05,-4.587,0.058,-0.058,2458684.205,0.64971,2.076,0.328,-0.328,620.0,1.19044,-1.19044,6.23181,83182.0,4731.0,8.90601,0.006,-0.006,395.12,6.803,-6.803,9994.0,756.2,-756.2,4.02,2.59
1139.01,PC,18.077,0.041,-0.041,6.707,0.05,-0.05,2460549.446,4.4780798,4.513,1.431,-1.431,1054.0,1790.45,-1790.45,11.3678,31621.7,3715.0,8.86193,0.006,-0.006,238.726,1.703,-1.703,7947.0,323.7,-323.7,4.2,1.83
114.01,KP,63.134,0.045,-0.045,53.433,0.039,-0.039,2458327.52,3.2887898,3.4367717,0.0099877,-0.0099877,7005.72479,13.795558,-13.795558,10.5135877,759.3373533,1338.839265,10.6103,0.006,-0.006,216.526,0.932,-0.932,5800.0,,,4.28004,1.24175
1140.01,FP,-4.979,0.038,-0.038,13.371,0.041,-0.041,2460637.862,13.7431084,2.285,0.065,-0.065,5688.0,298.823,-298.823,12.05,84.3234,844.0,8.88797,0.006,-0.006,121.182,0.27,-0.27,5941.5,161.9,-161.9,,1.34
1141.01,FP,-18.335,0.054,-0.054,66.536,0.067,-0.067,2460289.874,16.9487087,4.2887767,0.0011975,-0.0011975,156467.548,41.571255,-41.571255,45.2204505,78.263287,758.5937679,8.8523,0.006,-0.006,97.3391,0.2589,-0.2589,5894.7,90.3,-90.3,4.37,1.1179
1142.01,FP,6.716,0.113,-0.113,-14.218,0.101,-0.101,2460335.938,3.3686634,3.012,0.601,-0.601,3288.0,3706.13,-3706.13,42.2321,9856.24,2775.0,8.64028,0.009,-0.009,299.294,3.7665,-3.7665,7518.0,143.2,-143.2,3.82,2.68
1143.01,FP,-36.299,0.108,-0.108,4.191,0.084,-0.084,2460352.734,11.2071839,4.366,0.212,-0.212,3276.0,656.96,-656.96,17.4989,813.063,1487.0,8.63287,0.006,-0.006,191.984,1.9545,-1.9545,6152.0,75.9,-75.9,3.84,2.24
1144.01,KP,125.984,0.041,-0.041,232.988,0.045,-0.045,2460554.347,4.8878037,2.184,0.082,-0.082,4279.0,24.5064,-24.5064,5.29152,71.6805,810.0,8.5077,0.006,-0.006,37.7647,0.03365,-0.03365,4757.3,130.6,-130.6,4.56,0.76
1145.01,FP,6.892,0.087,-0.087,6.137,0.103,-0.103,2458685.816,2.97164,1.534,0.15,-0.15,7350.0,977.734,-977.734,,3089.18,2076.0,8.5011,0.008,-0.008,438.395,10.886,-10.886,8562.5,998.1,-998.1,,
1146.01,FP,2.072,0.068,-0.068,-1.714,0.077,-0.077,2459420.415,0.660179,1.6349369,0.1273704,-0.1273704,473.0939303,27.828228,-27.828228,6.1672487,252487.7639,5717.153248,8.40386,0.006,-0.006,411.307,6.9,-6.9,8598.7,975.0,-975.0,4.1,2.62432
1147.01,FP,0.631,0.116,-0.116,34.935,0.171,-0.171,2460331.316,10.9278415,2.468,0.713,-0.713,2743.0,5988.19,-5988.19,49.1695,270.142,1129.0,8.36544,0.006,-0.006,218.258,3.317,-3.317,6259.0,130.9,-130.9,3.59,2.92
1148.01,KP,-56.184,0.053,-0.053,-34.808,0.064,-0.064,2460361.367,5.5514888,4.335,0.454,-0.454,9493.0,66.1719,-66.1719,15.8043,802.858,1482.0,7.9179,0.006,-0.006,96.5173,0.31225,-0.31225,6403.9,184.1,-184.1,4.16,1.55
1149.01,APC,3.538,0.081,-0.081,1.463,0.082,-0.082,2459770.331,2.3202418,2.3817612,0.0281677,-0.0281677,5082.941706,70.31139,-70.31139,,22262.05136,3115.380123,7.9172,0.028,-0.028,632.553,22.148,-22.148,8737.5,1310.6,-1310.6,,
115.01,KP,21.46,0.027,-0.027,7.316,0.024,-0.024,2458329.903,4.7423709,2.4988145,0.0665051,-0.0665051,12650.81104,246.23778,-246.23778,10.5505922,209.7699043,970.6340996,13.0417,0.006,-0.006,453.808,3.894,-3.894,5377.0,185.0,-185.0,4.42476,0.877585
1150.01,KP,16.728,0.065,-0.065,21.478,0.07,-0.07,2458683.458,1.4810903,4.1588291,0.0058205,-0.0058205,6788.514539,28.67935,-28.67935,20.3402421,33326.73049,3446.021057,7.58204,0.006,-0.006,204.455,1.57,-1.57,9435.0,174.1,-174.1,4.11,2.28773
1151.01,KP,3.096,0.065,-0.065,-6.157,0.068,-0.068,2460337.986,3.4741012,3.317,0.013,-0.013,15748.0,21.4018,-21.4018,21.2912,3453.07,2084.333087,7.55216,0.006,-0.006,136.426,0.8115,-0.8115,8894.8,267.4,-267.4,4.38,1.62
1152.01,FA,-15.686,0.111,-0.111,43.795,0.085,-0.085,2459392.715,6.5011911,5.5463587,0.0278218,-0.0278218,4501.345406,33.010895,-33.010895,,214.9638584,976.5873888,8.0348,0.006,-0.006,105.334,0.5865,-0.5865,5485.0,756.1,-756.1,,
1153.01,APC,-14.194,0.065,-0.065,-2.275,0.051,-0.051,2460472.256,6.0360758,1.255,0.167,-0.167,987.0,464.511,-464.511,9.86763,464.097,1293.0,8.40534,0.006,-0.006,147.134,0.6185,-0.6185,6528.3,179.4,-179.4,4.21,1.69
1154.01,PC,-6.159,0.066,-0.066,24.32,0.076,-0.076,2460339.329,21.745537,4.196,0.244,-0.244,659.0,15.6106,-15.6106,2.10208,28.2504,642.0,9.3188,0.006,-0.006,93.8819,0.26675,-0.26675,5704.0,127.4,-127.4,4.51,0.93
1156.01,FP,-1.163,0.237,-0.237,-2.205,0.268,-0.268,2459443.85,1.6865822,2.429,0.11,-0.11,1770.0,491.396,-491.396,,,,9.7032,0.6,-0.6,6079.49,2185.29,-2185.29,,,,,
1157.01,FP,-13.626,0.042,-0.042,10.98,0.046,-0.046,2459603.766,13.0727479,3.044,0.198,-0.198,4080.0,407.257,-407.257,35.7944,221.343,1074.0,9.6043,0.011,-0.011,432.113,7.392,-7.392,5709.8,117.3,-117.3,3.37,3.59
1158.01,FP,5.169,0.835,-0.835,-0.368,0.792,-0.792,2459446.176,2.9258727,4.075,0.107,-0.107,6720.0,465.144,-465.144,24.4055,3028.51,2066.0,9.5967,0.006,-0.006,,,,4884.5,112.1,-112.1,,1.3
1159.01,FP,4.164,0.048,-0.048,-0.766,0.047,-0.047,2458683.947,0.73774,0.636,0.331,-0.331,524.852,91.6082,-91.6082,5.28215,,,9.5937,0.008,-0.008,292.83,2.091,-2.091,6449.5,123.7,-123.7,3.94,2.1
116.01,KP,96.185,0.041,-0.041,-1.747,0.038,-0.038,2458326.689,2.7985802,2.3801043,0.0129933,-0.0129933,16708.7152,55.063156,-55.063156,11.9514993,332.556249,1089.145817,11.0443,0.006,-0.006,149.942,0.5175,-0.5175,4920.0,,,4.49371,0.906655
1160.01,FP,-3.195,0.177,-0.177,-6.194,0.215,-0.215,2459446.147,2.3664127,2.591,0.26,-0.26,300.0,0.721264,-0.721264,,,,9.577,1.0,-1.0,2320.13,719.26,-719.26,,,,,
1161.01,KP,-4.401,0.187,-0.187,-15.78,0.237,-0.237,2460556.484,1.7635881,3.092,0.018,-0.018,6650.0,36.5968,-36.5968,,7685.79,2608.0,10.2306,0.014,-0.014,519.096,29.1045,-29.1045,7986.1,177.2,-177.2,,
1162.01,PC,5.416,0.086,-0.086,1.942,0.102,-0.102,2460544.816,7.3166682,3.255,0.633,-0.633,3210.0,3.17906,-3.17906,,1221.82,1647.0,9.65306,0.016,-0.016,348.481,6.6785,-6.6785,8730.0,979.1,-979.1,,
1163.01,PC,-2.002,0.4,-0.4,-11.779,0.401,-0.401,2459441.801,3.0771612,2.6914319,0.0200471,-0.0200471,4703.284435,40.735252,-40.735252,,2636.865442,1827.644575,9.47751,0.006,-0.006,148.342,6.8725,-6.8725,9311.3,708.9,-708.9,,
